prospect_id,prospect_candidate_code,prospect_candidate_status,prospect_application_date
9153,21553,Prospect,10-05-2022
9153,18652,Desistiu,10-05-2022
9153,17038,Prospect,10-05-2022
9153,17797,Desistiu,10-05-2022
9153,21791,Prospect,10-05-2022
9153,18466,Prospect,10-05-2022
9153,25618,Desistiu,10-05-2022
9153,25960,Prospect,10-05-2022
9153,30847,Prospect,10-05-2022
9153,31405,Não Aprovado pelo RH,10-05-2022
9153,31406,Prospect,10-05-2022
9153,31407,Prospect,10-05-2022
9153,31408,Prospect,10-05-2022
9153,31409,Desistiu,10-05-2022
9155,35621,Contratado pela Decision,27-04-2022
9156,7441,Encaminhado ao Requisitante,27-04-2022
9156,16388,Encaminhado ao Requisitante,28-04-2022
9156,16950,Encaminhado ao Requisitante,27-04-2022
9156,19312,Não Aprovado pelo RH,27-04-2022
9156,27356,Inscrito,27-04-2022
9156,35565,Em avaliação pelo RH,27-04-2022
9156,35649,Inscrito,27-04-2022
9157,35758,Encaminhado ao Requisitante,02-05-2022
9158,5832,Não Aprovado pelo RH,04-05-2022
9158,4947,Não Aprovado pelo RH,13-05-2022
9158,7201,Não Aprovado pelo RH,09-05-2022
9158,7705,Prospect,06-05-2022
9158,11106,Não Aprovado pelo Requisitante,05-05-2022
9158,18279,Prospect,10-05-2022
9158,21721,Desistiu,04-05-2022
9158,23626,Não Aprovado pelo RH,04-05-2022
9158,31417,Não Aprovado pelo Cliente,09-05-2022
9158,35649,Inscrito,27-04-2022
9158,33025,Prospect,04-05-2022
9158,33046,Prospect,04-05-2022
9158,33024,Não Aprovado pelo RH,04-05-2022
9158,35851,Não Aprovado pelo RH,04-05-2022
9158,35862,Não Aprovado pelo RH,04-05-2022
9158,35868,Entrevista Técnica,04-05-2022
9158,35871,Não Aprovado pelo RH,04-05-2022
916,6989,Encaminhado ao Requisitante,13-06-2019
9160,32399,Prospect,20-05-2022
9160,28413,Prospect,18-05-2022
9160,29796,Prospect,20-05-2022
9160,30021,Prospect,20-05-2022
9160,30751,Não Aprovado pelo RH,20-05-2022
9160,31146,Prospect,20-05-2022
9160,31786,Prospect,20-05-2022
9160,31821,Prospect,20-05-2022
9160,26856,Não Aprovado pelo RH,18-05-2022
9160,32420,Prospect,20-05-2022
9160,29909,Prospect,20-05-2022
9160,32422,Prospect,20-05-2022
9160,32423,Prospect,20-05-2022
9160,32436,Não Aprovado pelo RH,20-05-2022
9160,33152,Prospect,20-05-2022
9160,33746,Não Aprovado pelo RH,18-05-2022
9160,35175,Prospect,18-05-2022
9160,35750,Em avaliação pelo RH,02-05-2022
9160,36217,Não Aprovado pelo RH,18-05-2022
9160,36335,Não Aprovado pelo RH,20-05-2022
9160,11106,Prospect,05-05-2022
9160,32421,Prospect,20-05-2022
9160,22958,Prospect,18-05-2022
9161,31279,Encaminhado ao Requisitante,27-04-2022
9161,35664,Encaminhado ao Requisitante,27-04-2022
9162,35625,Encaminhado ao Requisitante,27-04-2022
9162,30314,Contratado pela Decision,04-05-2022
9162,12918,Desistiu,29-04-2022
9163,35620,Encaminhado ao Requisitante,27-04-2022
9166,35633,Prospect,28-04-2022
9166,12959,Encaminhado ao Requisitante,29-04-2022
9167,36056,Prospect,11-05-2022
9167,36077,Prospect,12-05-2022
917,14719,Encaminhado ao Requisitante,14-06-2019
9170,28711,Prospect,11-05-2022
9171,36975,Prospect,28-06-2022
9172,23261,Encaminhado ao Requisitante,27-04-2022
9172,18193,Encaminhado ao Requisitante,27-04-2022
9174,36012,Encaminhado ao Requisitante,10-05-2022
9176,34274,Encaminhado ao Requisitante,27-04-2022
9176,32740,Prospect,28-04-2022
9176,18690,Encaminhado ao Requisitante,27-04-2022
9176,18341,Não Aprovado pelo Cliente,28-04-2022
9177,22173,Prospect,27-04-2022
9177,18636,Encaminhado ao Requisitante,28-04-2022
9178,31600,Contratado pela Decision,28-04-2022
9179,34006,Contratado pela Decision,28-04-2022
918,15959,Entrevista com Cliente,17-06-2019
918,16102,Encaminhado ao Requisitante,27-06-2019
918,16049,Não Aprovado pelo Cliente,24-06-2019
918,15962,Não Aprovado pelo Cliente,17-06-2019
918,15961,Não Aprovado pelo Cliente,17-06-2019
918,16073,Não Aprovado pelo Cliente,26-06-2019
918,16147,Entrevista com Cliente,01-07-2019
9180,35393,Contratado pela Decision,28-04-2022
9181,11555,Contratado pela Decision,28-04-2022
9182,36186,Prospect,17-05-2022
9182,36233,Prospect,19-05-2022
9182,36226,Prospect,19-05-2022
9182,36192,Encaminhado ao Requisitante,17-05-2022
9182,36005,Aprovado,10-05-2022
9182,36007,Encaminhado ao Requisitante,10-05-2022
9182,36014,Prospect,10-05-2022
9182,36016,Prospect,10-05-2022
9182,36017,Prospect,10-05-2022
9182,36042,Encaminhado ao Requisitante,10-05-2022
9182,36047,Prospect,11-05-2022
9182,35988,Sem interesse nesta vaga,09-05-2022
9182,36062,Encaminhado ao Requisitante,12-05-2022
9182,36185,Prospect,17-05-2022
9182,36184,Prospect,17-05-2022
9182,36182,Prospect,17-05-2022
9182,36180,Prospect,17-05-2022
9182,36058,Não Aprovado pelo RH,11-05-2022
9182,36074,Prospect,12-05-2022
9182,36063,Prospect,12-05-2022
9182,36070,Prospect,12-05-2022
9182,36225,Prospect,19-05-2022
9182,36071,Prospect,12-05-2022
9182,36073,Prospect,12-05-2022
9182,36140,Prospect,16-05-2022
9183,35890,Em avaliação pelo RH,04-05-2022
9183,35889,Em avaliação pelo RH,04-05-2022
9184,36020,Prospect,10-05-2022
9184,36002,Prospect,09-05-2022
9184,3104,Prospect,10-05-2022
9184,35887,Prospect,04-05-2022
9184,35912,Prospect,05-05-2022
9184,35914,Prospect,05-05-2022
9184,35915,Desistiu,05-05-2022
9184,35921,Prospect,05-05-2022
9184,35922,Prospect,05-05-2022
9184,35940,Prospect,06-05-2022
9184,35979,Prospect,09-05-2022
9184,16753,Prospect,06-05-2022
9184,35920,Prospect,05-05-2022
9184,36137,Prospect,16-05-2022
9184,36117,Encaminhado ao Requisitante,13-05-2022
9184,36024,Prospect,10-05-2022
9184,36215,Encaminhado ao Requisitante,18-05-2022
9184,36213,Encaminhado ao Requisitante,18-05-2022
9184,36119,Encaminhado ao Requisitante,13-05-2022
9184,36060,Encaminhado ao Requisitante,11-05-2022
9184,36059,Encaminhado ao Requisitante,11-05-2022
9184,36050,Encaminhado ao Requisitante,11-05-2022
9184,36048,Prospect,11-05-2022
9184,36028,Prospect,10-05-2022
9184,36023,Prospect,10-05-2022
9186,35772,Prospect,03-05-2022
9186,35761,Em avaliação pelo RH,02-05-2022
9186,6532,Em avaliação pelo RH,02-05-2022
9186,35789,Encaminhado ao Requisitante,03-05-2022
9187,35790,Prospect,03-05-2022
9187,35779,Encaminhado ao Requisitante,03-05-2022
9187,28154,Prospect,23-05-2022
9187,35792,Prospect,03-05-2022
9187,35796,Prospect,03-05-2022
9187,36339,Prospect,20-05-2022
9188,22594,Não Aprovado pelo Cliente,17-05-2022
9188,36217,Prospect,18-05-2022
9188,35692,Prospect,28-04-2022
9189,35932,Prospect,06-05-2022
9189,35929,Prospect,06-05-2022
9189,35801,Prospect,03-05-2022
9189,35978,Prospect,09-05-2022
9189,35793,Prospect,03-05-2022
919,15987,Contratado pela Decision,18-06-2019
9190,36039,Em avaliação pelo RH,10-05-2022
9190,36033,Não Aprovado pelo RH,10-05-2022
9190,33670,Prospect,11-05-2022
9190,18271,Não Aprovado pelo RH,03-05-2022
9190,1971,Em avaliação pelo RH,03-05-2022
9191,30939,Encaminhado ao Requisitante,02-05-2022
9192,35809,Desistiu,03-05-2022
9192,35804,Encaminhado ao Requisitante,03-05-2022
9192,35836,Encaminhado ao Requisitante,04-05-2022
9192,35888,Inscrito,04-05-2022
9192,35944,Inscrito,06-05-2022
9192,36040,Entrevista Técnica,10-05-2022
9192,36141,Prospect,16-05-2022
9192,36145,Prospect,16-05-2022
9192,36163,Prospect,17-05-2022
9192,36167,Prospect,17-05-2022
9192,36171,Prospect,17-05-2022
9192,36173,Prospect,17-05-2022
9192,36174,Prospect,17-05-2022
9192,36201,Prospect,18-05-2022
9192,36203,Prospect,18-05-2022
9192,36204,Prospect,18-05-2022
9192,35814,Prospect,03-05-2022
9192,35807,Desistiu,03-05-2022
9192,35731,Inscrito,30-04-2022
9192,35732,Inscrito,01-05-2022
9192,35733,Inscrito,01-05-2022
9192,35736,Prospect,02-05-2022
9192,35737,Prospect,02-05-2022
9192,35739,Prospect,02-05-2022
9192,35780,Encaminhado ao Requisitante,03-05-2022
9193,29343,Não Aprovado pelo RH,03-05-2022
9193,35931,Prospect,06-05-2022
9193,36363,Prospect,23-05-2022
9193,36373,Prospect,23-05-2022
9193,30144,Prospect,10-05-2022
9193,36381,Prospect,23-05-2022
9193,36387,Prospect,23-05-2022
9193,35876,Prospect,04-05-2022
9193,35930,Prospect,06-05-2022
9193,35879,Prospect,04-05-2022
9193,16175,Prospect,10-05-2022
9193,2101,Em avaliação pelo RH,10-05-2022
9193,28158,Prospect,10-05-2022
9193,2614,Prospect,10-05-2022
9195,7048,Em avaliação pelo RH,28-04-2022
9195,13062,Encaminhado ao Requisitante,29-04-2022
9195,14725,Em avaliação pelo RH,28-04-2022
9195,29868,Prospect,28-04-2022
9195,35709,Não Aprovado pelo Cliente,29-04-2022
9195,35721,Não Aprovado pelo Cliente,29-04-2022
9196,16774,Não Aprovado pelo Cliente,03-05-2022
9196,22093,Inscrito,02-05-2022
9197,26599,Prospect,23-05-2022
9197,23438,Prospect,19-05-2022
9197,26749,Prospect,19-05-2022
9197,4508,Prospect,10-05-2022
9197,6648,Não Aprovado pelo Cliente,03-05-2022
9197,15100,Não Aprovado pelo Cliente,03-05-2022
9197,16977,Prospect,19-05-2022
9197,17303,Prospect,24-05-2022
9197,17440,Não Aprovado pelo RH,11-05-2022
9197,20310,Em avaliação pelo RH,11-05-2022
9197,20313,Não Aprovado pelo RH,11-05-2022
9197,22490,Prospect,19-05-2022
9197,22628,Prospect,19-05-2022
9197,30358,Prospect,16-05-2022
9197,36371,Prospect,23-05-2022
9198,17734,Prospect,05-05-2022
9198,20773,Prospect,05-05-2022
9198,26405,Prospect,05-05-2022
9198,31159,Prospect,05-05-2022
9198,34187,Prospect,05-05-2022
9198,34197,Prospect,05-05-2022
9198,34269,Prospect,05-05-2022
9198,35077,Prospect,05-05-2022
9198,36842,Encaminhado ao Requisitante,10-06-2022
9198,35375,Encaminhado ao Requisitante,10-06-2022
92,12850,Encaminhado ao Requisitante,08-01-2019
9200,35625,Encaminhado ao Requisitante,29-04-2022
9201,14617,Encaminhado ao Requisitante,29-04-2022
9207,36951,Prospect,15-06-2022
9207,28480,Prospect,15-06-2022
9208,32350,Entrevista Técnica,31-05-2022
9208,36707,Inscrito,06-06-2022
9208,26177,Prospect,29-04-2022
9208,22093,Não Aprovado pelo Cliente,29-04-2022
921,15955,Entrevista com Cliente,17-06-2019
9210,25984,Prospect,29-04-2022
9210,28461,Prospect,29-04-2022
9210,26062,Prospect,29-04-2022
9210,29518,Prospect,29-04-2022
9210,30087,Prospect,29-04-2022
9210,30820,Prospect,29-04-2022
9210,31606,Prospect,29-04-2022
9210,27848,Prospect,29-04-2022
9210,32068,Prospect,29-04-2022
9210,33160,Prospect,29-04-2022
9210,36621,Prospect,02-06-2022
9210,30939,Não Aprovado pelo Cliente,03-05-2022
9210,26479,Prospect,29-04-2022
9210,29160,Prospect,29-04-2022
9210,30207,Prospect,29-04-2022
9210,22364,Prospect,29-04-2022
9210,25067,Prospect,29-04-2022
9210,24954,Prospect,29-04-2022
9210,24946,Prospect,29-04-2022
9210,24920,Prospect,29-04-2022
9210,24661,Prospect,29-04-2022
9210,24401,Prospect,29-04-2022
9210,23890,Prospect,29-04-2022
9210,23178,Prospect,29-04-2022
9210,23076,Prospect,29-04-2022
9211,17841,Prospect,18-05-2022
9211,26856,Prospect,18-05-2022
9211,28208,Prospect,18-05-2022
9211,31417,Não Aprovado pelo Cliente,29-04-2022
9211,33244,Inscrito,29-04-2022
9212,35744,Não Aprovado pelo Requisitante,02-05-2022
9212,35745,Prospect,31-05-2022
9212,20920,Em avaliação pelo RH,02-05-2022
9212,35109,Prospect,01-06-2022
9212,35604,Prospect,26-05-2022
9212,35720,Prospect,29-04-2022
9212,35722,Prospect,29-04-2022
9213,34092,Prospect,09-05-2022
9213,28957,Prospect,31-05-2022
9215,35509,Contratado pela Decision,29-04-2022
9216,12386,Encaminhado ao Requisitante,03-05-2022
9217,36231,Prospect,19-05-2022
9217,36099,Desistiu,13-05-2022
9217,35973,Prospect,09-05-2022
9217,35975,Prospect,09-05-2022
9217,35984,Prospect,09-05-2022
9217,35985,Prospect,09-05-2022
9217,35989,Prospect,09-05-2022
9217,35990,Prospect,09-05-2022
9217,36052,Prospect,11-05-2022
9217,36067,Desistiu,12-05-2022
9217,36076,Desistiu,12-05-2022
9217,36138,Prospect,16-05-2022
9217,36172,Prospect,17-05-2022
9217,36206,Prospect,18-05-2022
9217,36202,Prospect,18-05-2022
9217,36242,Prospect,19-05-2022
9217,36255,Prospect,19-05-2022
9217,36200,Prospect,18-05-2022
9217,36258,Prospect,19-05-2022
9217,36266,Prospect,19-05-2022
9217,36257,Prospect,19-05-2022
9217,36441,Encaminhado ao Requisitante,25-05-2022
9217,36452,Prospect,25-05-2022
9217,36772,Contratado pela Decision,08-06-2022
9217,36372,Encaminhado ao Requisitante,23-05-2022
9218,36138,Encaminhado ao Requisitante,17-05-2022
9218,35812,Prospect,03-05-2022
9218,35956,Prospect,09-05-2022
9218,36009,Contratado pela Decision,10-05-2022
9218,36041,Encaminhado ao Requisitante,10-05-2022
9218,36239,Prospect,19-05-2022
9218,35778,Prospect,03-05-2022
9218,36245,Prospect,19-05-2022
9218,36241,Prospect,19-05-2022
9218,35795,Desistiu,04-05-2022
9218,36235,Prospect,19-05-2022
9218,36165,Prospect,17-05-2022
9219,32856,Encaminhado ao Requisitante,06-05-2022
922,15505,Encaminhado ao Requisitante,19-06-2019
922,15978,Inscrito,19-06-2019
922,16347,Encaminhado ao Requisitante,17-07-2019
922,15989,Encaminhado ao Requisitante,18-06-2019
9220,35803,Encaminhado ao Requisitante,03-05-2022
9220,35783,Encaminhado ao Requisitante,03-05-2022
9220,11937,Prospect,03-05-2022
9221,36640,Contratado pela Decision,02-06-2022
9221,36251,Não Aprovado pelo Cliente,26-05-2022
9221,36250,Não Aprovado pelo Requisitante,19-05-2022
9221,36139,Não Aprovado pelo Cliente,16-05-2022
9221,35788,Não Aprovado pelo Cliente,03-05-2022
9221,35787,Não Aprovado pelo Cliente,03-05-2022
9221,35383,Prospect,06-05-2022
9221,23433,Não Aprovado pelo Cliente,12-05-2022
9221,36644,Inscrito,02-06-2022
9222,27187,Prospect,03-05-2022
9222,36088,Prospect,12-05-2022
9222,36085,Prospect,12-05-2022
9222,35858,Prospect,04-05-2022
9222,35847,Prospect,04-05-2022
9222,35830,Desistiu,03-05-2022
9222,542,Contratado pela Decision,12-05-2022
9222,35811,Prospect,03-05-2022
9222,35810,Prospect,03-05-2022
9222,35806,Prospect,03-05-2022
9222,35800,Prospect,03-05-2022
9222,35784,Desistiu da Contratação,03-05-2022
9222,35711,Entrevista Técnica,03-05-2022
9222,36086,Prospect,12-05-2022
9223,36102,Prospect,13-05-2022
9223,35835,Prospect,04-05-2022
9223,36386,Entrevista Técnica,23-05-2022
9223,36321,Encaminhado ao Requisitante,20-05-2022
9223,36288,Desistiu,19-05-2022
9223,35838,Desistiu,04-05-2022
9223,35819,Prospect,03-05-2022
9223,35813,Prospect,03-05-2022
9223,36103,Prospect,13-05-2022
9223,23927,Prospect,03-06-2022
9223,22695,Prospect,03-06-2022
9223,17767,Desistiu,04-05-2022
9223,36093,Prospect,12-05-2022
9223,36441,Desistiu,25-05-2022
9223,36668,Encaminhado ao Requisitante,03-06-2022
9223,35752,Prospect,24-05-2022
9223,35839,Prospect,04-05-2022
9223,35840,Prospect,04-05-2022
9223,35843,Desistiu,04-05-2022
9223,35963,Prospect,09-05-2022
9223,35966,Prospect,09-05-2022
9223,35972,Prospect,09-05-2022
9223,35976,Prospect,09-05-2022
9223,36008,Não Aprovado pelo Cliente,10-05-2022
9223,36669,Encaminhado ao Requisitante,03-06-2022
9224,35846,Prospect,04-05-2022
9225,35124,Contratado pela Decision,03-05-2022
9227,12174,Encaminhado ao Requisitante,03-05-2022
9227,16283,Encaminhado ao Requisitante,03-05-2022
9227,18317,Inscrito,04-05-2022
9228,26663,Desistiu,04-05-2022
9228,35446,Encaminhado ao Requisitante,05-05-2022
9228,13752,Encaminhado ao Requisitante,05-05-2022
9228,104,Encaminhado ao Requisitante,13-06-2022
9228,12714,Encaminhado ao Requisitante,07-06-2022
923,15958,Inscrito,17-06-2019
9230,35446,Encaminhado ao Requisitante,06-05-2022
9232,36774,Encaminhado ao Requisitante,08-06-2022
9234,36189,Encaminhado ao Requisitante,08-06-2022
9234,35894,Encaminhado ao Requisitante,05-05-2022
9237,38528,Sem interesse nesta vaga,22-08-2022
9237,37522,Prospect,12-07-2022
9237,37493,Encaminhado ao Requisitante,12-07-2022
9237,36189,Encaminhado ao Requisitante,17-05-2022
9237,35653,Encaminhado ao Requisitante,13-06-2022
9237,34217,Prospect,19-05-2022
9238,26859,Entrevista Técnica,04-05-2022
9239,10723,Encaminhado ao Requisitante,03-05-2022
924,16060,Encaminhado ao Requisitante,25-06-2019
924,15981,Desistiu,18-06-2019
924,9615,Encaminhado ao Requisitante,27-06-2019
924,16096,Encaminhado ao Requisitante,27-06-2019
9240,6035,Não Aprovado pelo Cliente,04-05-2022
9240,11770,Não Aprovado pelo Cliente,05-05-2022
9240,13792,Prospect,09-05-2022
9240,18303,Contratado pela Decision,25-05-2022
9240,29522,Não Aprovado pelo Cliente,05-05-2022
9240,29926,Prospect,04-05-2022
9240,30265,Prospect,04-05-2022
9240,18193,Não Aprovado pelo Cliente,04-05-2022
9241,37052,Contratado pela Decision,21-06-2022
9241,36819,Não Aprovado pelo Cliente,09-06-2022
9241,36792,Desistiu,09-06-2022
9241,35919,Não Aprovado pelo Cliente,05-05-2022
9241,35917,Não Aprovado pelo Cliente,05-05-2022
9242,35775,Contratado pela Decision,04-05-2022
9243,25066,Prospect,09-05-2022
9243,18975,Prospect,13-06-2022
9244,35926,Não Aprovado pelo Cliente,06-05-2022
9244,35927,Não Aprovado pelo Cliente,06-05-2022
9244,36393,Encaminhado ao Requisitante,23-05-2022
9244,36390,Entrevista Técnica,23-05-2022
9244,36128,Contratado como Hunting,13-05-2022
9244,36392,Encaminhado ao Requisitante,23-05-2022
9246,35962,Não Aprovado pelo RH,09-05-2022
9246,20571,Prospect,05-05-2022
9246,22565,Encaminhado ao Requisitante,05-05-2022
9246,23931,Não Aprovado pelo RH,05-05-2022
9246,20637,Prospect,05-05-2022
9246,30878,Prospect,05-05-2022
9246,31772,Prospect,05-05-2022
9246,33855,Em avaliação pelo RH,10-05-2022
9246,35937,Prospect,06-05-2022
9246,30797,Prospect,05-05-2022
9246,21916,Prospect,05-05-2022
9247,35899,Prospect,05-05-2022
9247,18587,Encaminhado ao Requisitante,11-05-2022
9247,25078,Entrevista Técnica,05-05-2022
9247,35551,Entrevista Técnica,05-05-2022
9247,35562,Desistiu,05-05-2022
9247,35886,Encaminhado ao Requisitante,05-05-2022
9247,35895,Encaminhado ao Requisitante,05-05-2022
9247,35896,Prospect,05-05-2022
9247,35900,Prospect,05-05-2022
9247,35907,Prospect,05-05-2022
9247,35908,Prospect,05-05-2022
9247,35909,Encaminhado ao Requisitante,09-05-2022
9247,35910,Desistiu,05-05-2022
9247,35911,Prospect,05-05-2022
9247,35913,Prospect,05-05-2022
9247,35945,Prospect,09-05-2022
9247,36075,Prospect,12-05-2022
9247,35905,Desistiu,05-05-2022
9248,37025,Prospect,28-06-2022
925,15988,Contratado pela Decision,18-06-2019
9251,8810,Prospect,05-05-2022
9251,36162,Encaminhado ao Requisitante,17-05-2022
9251,35946,Prospect,09-05-2022
9252,34092,Prospect,01-06-2022
9254,14060,Prospect,05-05-2022
9254,12886,Encaminhado ao Requisitante,05-05-2022
9254,12303,Encaminhado ao Requisitante,05-05-2022
9256,36844,Encaminhado ao Requisitante,10-06-2022
9257,27956,Encaminhado ao Requisitante,10-05-2022
9257,14715,Prospect,09-05-2022
9258,37702,Prospect,20-07-2022
9259,30589,Prospect,06-05-2022
9259,27956,Encaminhado ao Requisitante,06-05-2022
9259,13950,Encaminhado ao Requisitante,06-05-2022
9259,26707,Prospect,06-05-2022
926,15996,Encaminhado ao Requisitante,19-06-2019
926,12396,Encaminhado ao Requisitante,19-06-2019
9260,13989,Encaminhado ao Requisitante,30-05-2022
9260,23348,Não Aprovado pelo Cliente,06-05-2022
9260,27364,Inscrito,06-05-2022
9260,35999,Não Aprovado pelo Cliente,09-05-2022
9260,36144,Encaminhado ao Requisitante,16-05-2022
9261,833,Entrevista Técnica,06-05-2022
9261,35933,Não Aprovado pelo Cliente,06-05-2022
9262,21066,Encaminhado ao Requisitante,09-05-2022
9262,6035,Desistiu,09-05-2022
9262,13797,Prospect,09-05-2022
9262,15227,Prospect,09-05-2022
9262,18707,Prospect,09-05-2022
9262,33938,Prospect,09-05-2022
9262,32539,Encaminhado ao Requisitante,09-05-2022
9262,25274,Não Aprovado pelo Cliente,09-05-2022
9262,23926,Prospect,09-05-2022
9262,18193,Prospect,09-05-2022
9263,29097,Encaminhado ao Requisitante,09-05-2022
9263,28431,Encaminhado ao Requisitante,06-05-2022
9264,36026,Não Aprovado pelo RH,10-05-2022
9264,35977,Não Aprovado pelo RH,09-05-2022
9264,33649,Inscrito,16-05-2022
9264,19263,Prospect,20-05-2022
9264,857,Não Aprovado pelo RH,09-05-2022
9265,36006,Não Aprovado pelo RH,10-05-2022
9265,19263,Prospect,20-05-2022
9266,32871,Prospect,10-05-2022
9266,33342,Encaminhado ao Requisitante,16-05-2022
9266,23219,Encaminhado ao Requisitante,09-05-2022
9266,27775,Prospect,12-05-2022
9266,29167,Prospect,10-05-2022
9266,30875,Prospect,10-05-2022
9266,30076,Encaminhado ao Requisitante,10-05-2022
9266,30551,Prospect,10-05-2022
9266,34146,Prospect,09-05-2022
9266,32435,Prospect,10-05-2022
9266,32864,Prospect,10-05-2022
9266,29484,Prospect,10-05-2022
9267,36011,Não Aprovado pelo Cliente,10-05-2022
9267,31121,Não Aprovado pelo Cliente,06-05-2022
9267,15157,Encaminhado ao Requisitante,13-06-2022
9267,12886,Prospect,13-06-2022
9267,12303,Encaminhado ao Requisitante,13-06-2022
9267,950,Encaminhado ao Requisitante,13-06-2022
